base,strand,left,right,n,m,count,probability,logProbabilityDb
T,0,*,*,45,11,0,0.000819672,-30.8636
T,0,*,*,45,12,2,0.00367252,-24.3504
T,0,*,*,45,13,1,0.0022461,-26.4857
T,0,*,*,45,14,0,0.000819672,-30.8636
T,0,*,*,45,15,0,0.000819672,-30.8636
T,0,*,*,45,16,2,0.00367252,-24.3504
T,0,*,*,45,17,3,0.00509895,-22.9252
T,0,*,*,45,18,2,0.00367252,-24.3504
T,0,*,*,45,19,5,0.0079518,-20.9953
T,0,*,*,45,20,1,0.0022461,-26.4857
T,0,*,*,45,21,2,0.00367252,-24.3504
T,0,*,*,45,22,0,0.000819672,-30.8636
T,0,*,*,45,23,7,0.0108047,-19.6639
T,0,*,*,45,24,7,0.0108047,-19.6639
T,0,*,*,45,25,5,0.0079518,-20.9953
T,0,*,*,45,26,7,0.0108047,-19.6639
T,0,*,*,45,27,7,0.0108047,-19.6639
T,0,*,*,45,28,6,0.00937823,-20.2788
T,0,*,*,45,29,3,0.00509895,-22.9252
T,0,*,*,45,30,5,0.0079518,-20.9953
T,0,*,*,45,31,8,0.0122311,-19.1254
T,0,*,*,45,32,13,0.0193632,-17.1302
T,0,*,*,45,33,18,0.0264953,-15.7683
T,0,*,*,45,34,26,0.0379068,-14.2128
T,0,*,*,45,35,36,0.052171,-12.8257
T,0,*,*,45,36,39,0.0564503,-12.4833
T,0,*,*,45,37,46,0.0664353,-11.7760
T,0,*,*,45,38,48,0.0692881,-11.5934
T,0,*,*,45,39,62,0.0892581,-10.4935
T,0,*,*,45,40,57,0.082126,-10.8552
T,0,*,*,45,41,56,0.0806996,-10.9313
T,0,*,*,45,42,51,0.0735674,-11.3331
T,0,*,*,45,43,41,0.0593032,-12.2692
T,0,*,*,45,44,34,0.0493182,-13.0699
T,0,*,*,45,45,22,0.0322011,-14.9213
T,0,*,*,45,46,15,0.0222161,-16.5333
T,0,*,*,45,47,11,0.0165104,-17.8224
T,0,*,*,45,48,6,0.00937823,-20.2788
T,0,*,*,45,49,8,0.0122311,-19.1254
T,0,*,*,45,50,0,0.000819672,-30.8636
T,0,*,*,45,51,0,0.000819672,-30.8636
T,0,*,*,45,52,1,0.0022461,-26.4857
T,0,*,*,45,53,2,0.00367252,-24.3504
T,0,*,*,45,54,0,0.000819672,-30.8636
T,0,*,*,45,55,0,0.000819672,-30.8636
T,0,*,*,45,56,0,0.000819672,-30.8636
T,0,*,*,45,57,0,0.000819672,-30.8636
T,0,*,*,45,58,0,0.000819672,-30.8636
T,0,*,*,45,59,0,0.000819672,-30.8636
T,0,*,*,45,60,0,0.000819672,-30.8636
T,0,A,A,45,0,0,0.000819672,-30.8636
T,0,A,A,45,1,0,0.000819672,-30.8636
T,0,A,A,45,2,0,0.000819672,-30.8636
T,0,A,A,45,3,0,0.000819672,-30.8636
T,0,A,A,45,4,0,0.000819672,-30.8636
T,0,A,A,45,5,0,0.000819672,-30.8636
T,0,A,A,45,6,0,0.00212952,-26.7172
T,0,A,A,45,7,0,0.000819672,-30.8636
T,0,A,A,45,8,0,0.000819672,-30.8636
T,0,A,A,45,9,0,0.000819672,-30.8636
T,0,A,A,45,10,0,0.000819672,-30.8636
T,0,A,A,45,11,0,0.000819672,-30.8636
T,0,A,A,45,12,0,0.00343937,-24.6352
T,0,A,A,45,13,0,0.00212952,-26.7172
T,0,A,A,45,14,0,0.000819672,-30.8636
T,0,A,A,45,15,0,0.000819672,-30.8636
T,0,A,A,45,16,0,0.00343937,-24.6352
T,0,A,A,45,17,0,0.00474922,-23.2338
T,0,A,A,45,18,1,0.00431173,-23.6535
T,0,A,A,45,19,2,0.00911364,-20.4031
T,0,A,A,45,20,0,0.00212952,-26.7172
T,0,A,A,45,21,0,0.00343937,-24.6352
T,0,A,A,45,22,0,0.000819672,-30.8636
T,0,A,A,45,23,0,0.00998862,-20.0049
T,0,A,A,45,24,1,0.010861,-19.6413
T,0,A,A,45,25,0,0.00736892,-21.3260
T,0,A,A,45,26,0,0.00998862,-20.0049
T,0,A,A,45,27,0,0.00998862,-20.0049
T,0,A,A,45,28,1,0.00955113,-20.1995
T,0,A,A,45,29,1,0.00562158,-22.5014
T,0,A,A,45,30,2,0.00911364,-20.4031
T,0,A,A,45,31,0,0.0112985,-19.4698
T,0,A,A,45,32,0,0.0178477,-17.4842
T,0,A,A,45,33,2,0.0261417,-15.8267
T,0,A,A,45,34,3,0.0374928,-14.2605
T,0,A,A,45,35,5,0.0523361,-12.8120
T,0,A,A,45,36,7,0.0580103,-12.3649
T,0,A,A,45,37,5,0.0654346,-11.8419
T,0,A,A,45,38,5,0.0680543,-11.6714
T,0,A,A,45,39,12,0.0924987,-10.3386
T,0,A,A,45,40,8,0.08246,-10.8376
T,0,A,A,45,41,4,0.0776607,-11.0980
T,0,A,A,45,42,12,0.0780903,-11.0740
T,0,A,A,45,43,4,0.058013,-12.3648
T,0,A,A,45,44,5,0.0497164,-13.0350
T,0,A,A,45,45,4,0.0331258,-14.7983
T,0,A,A,45,46,2,0.0222121,-16.5341
T,0,A,A,45,47,2,0.0169727,-17.7025
T,0,A,A,45,48,1,0.00955113,-20.1995
T,0,A,A,45,49,0,0.0112985,-19.4698
T,0,A,A,45,50,0,0.000819672,-30.8636
T,0,A,A,45,51,0,0.000819672,-30.8636
T,0,A,A,45,52,0,0.00212952,-26.7172
T,0,A,A,45,53,0,0.00343937,-24.6352
T,0,A,A,45,54,0,0.000819672,-30.8636
T,0,A,A,45,55,0,0.000819672,-30.8636
T,0,A,A,45,56,0,0.000819672,-30.8636
T,0,A,A,45,57,0,0.000819672,-30.8636
T,0,A,A,45,58,0,0.000819672,-30.8636
T,0,A,A,45,59,0,0.000819672,-30.8636
T,0,A,A,45,60,0,0.000819672,-30.8636
T,0,A,G,45,0,0,0.000819672,-30.8636
T,0,A,G,45,1,0,0.000819672,-30.8636
T,0,A,G,45,2,0,0.000819672,-30.8636
T,0,A,G,45,3,0,0.000819672,-30.8636
T,0,A,G,45,4,0,0.000819672,-30.8636
T,0,A,G,45,5,0,0.000819672,-30.8636
T,0,A,G,45,6,0,0.00210939,-26.7584
T,0,A,G,45,7,0,0.000819672,-30.8636
T,0,A,G,45,8,0,0.000819672,-30.8636
T,0,A,G,45,9,0,0.000819672,-30.8636
T,0,A,G,45,10,0,0.000819672,-30.8636
T,0,A,G,45,11,0,0.000819672,-30.8636
T,0,A,G,45,12,0,0.00339911,-24.6864
T,0,A,G,45,13,0,0.00210939,-26.7584
T,0,A,G,45,14,0,0.000819672,-30.8636
T,0,A,G,45,15,0,0.000819672,-30.8636
T,0,A,G,45,16,0,0.00339911,-24.6864
T,0,A,G,45,17,1,0.00554777,-22.5588
T,0,A,G,45,18,0,0.00339911,-24.6864
T,0,A,G,45,19,0,0.00726825,-21.3857
T,0,A,G,45,20,0,0.00210939,-26.7584
T,0,A,G,45,21,0,0.00339911,-24.6864
T,0,A,G,45,22,0,0.000819672,-30.8636
T,0,A,G,45,23,0,0.00984769,-20.0667
T,0,A,G,45,24,0,0.00984769,-20.0667
T,0,A,G,45,25,1,0.00812721,-20.9006
T,0,A,G,45,26,3,0.0124245,-19.0572
T,0,A,G,45,27,0,0.00984769,-20.0667
T,0,A,G,45,28,2,0.0102759,-19.8818
T,0,A,G,45,29,1,0.00554777,-22.5588
T,0,A,G,45,30,1,0.00812721,-20.9006
T,0,A,G,45,31,1,0.0119964,-19.2095
T,0,A,G,45,32,0,0.017586,-17.5483
T,0,A,G,45,33,2,0.0257525,-15.8918
T,0,A,G,45,34,2,0.0360702,-14.4285
T,0,A,G,45,35,2,0.0489674,-13.1009
T,0,A,G,45,36,7,0.0571313,-12.4313
T,0,A,G,45,37,6,0.0653003,-11.8508
T,0,A,G,45,38,11,0.0721745,-11.4162
T,0,A,G,45,39,11,0.0902306,-10.4465
T,0,A,G,45,40,11,0.083782,-10.7685
T,0,A,G,45,41,10,0.0816333,-10.8813
T,0,A,G,45,42,9,0.0743258,-11.2886
T,0,A,G,45,43,2,0.055416,-12.5637
T,0,A,G,45,44,9,0.0524006,-12.8066
T,0,A,G,45,45,3,0.0317703,-14.9798
T,0,A,G,45,46,4,0.0236012,-16.2707
T,0,A,G,45,47,3,0.0175834,-17.5490
T,0,A,G,45,48,1,0.00941692,-20.2609
T,0,A,G,45,49,2,0.0128553,-18.9092
T,0,A,G,45,50,0,0.000819672,-30.8636
T,0,A,G,45,51,0,0.000819672,-30.8636
T,0,A,G,45,52,0,0.00210939,-26.7584
T,0,A,G,45,53,1,0.00425806,-23.7079
T,0,A,G,45,54,0,0.000819672,-30.8636
T,0,A,G,45,55,0,0.000819672,-30.8636
T,0,A,G,45,56,0,0.000819672,-30.8636
T,0,A,G,45,57,0,0.000819672,-30.8636
T,0,A,G,45,58,0,0.000819672,-30.8636
T,0,A,G,45,59,0,0.000819672,-30.8636
T,0,A,G,45,60,0,0.000819672,-30.8636
T,0,C,A,45,0,0,0.000819672,-30.8636
T,0,C,A,45,1,0,0.000819672,-30.8636
T,0,C,A,45,2,0,0.000819672,-30.8636
T,0,C,A,45,3,0,0.000819672,-30.8636
T,0,C,A,45,4,0,0.000819672,-30.8636
T,0,C,A,45,5,0,0.000819672,-30.8636
T,0,C,A,45,6,0,0.00213314,-26.7098
T,0,C,A,45,7,0,0.000819672,-30.8636
T,0,C,A,45,8,0,0.000819672,-30.8636
T,0,C,A,45,9,0,0.000819672,-30.8636
T,0,C,A,45,10,0,0.000819672,-30.8636
T,0,C,A,45,11,0,0.000819672,-30.8636
T,0,C,A,45,12,0,0.00344661,-24.6261
T,0,C,A,45,13,0,0.00213314,-26.7098
T,0,C,A,45,14,0,0.000819672,-30.8636
T,0,C,A,45,15,0,0.000819672,-30.8636
T,0,C,A,45,16,0,0.00344661,-24.6261
T,0,C,A,45,17,1,0.00563485,-22.4912
T,0,C,A,45,18,0,0.00344661,-24.6261
T,0,C,A,45,19,1,0.00826178,-20.8293
T,0,C,A,45,20,0,0.00213314,-26.7098
T,0,C,A,45,21,0,0.00344661,-24.6261
T,0,C,A,45,22,0,0.000819672,-30.8636
T,0,C,A,45,23,1,0.0108887,-19.6302
T,0,C,A,45,24,1,0.0108887,-19.6302
T,0,C,A,45,25,1,0.00826178,-20.8293
T,0,C,A,45,26,2,0.0117635,-19.2946
T,0,C,A,45,27,2,0.0117635,-19.2946
T,0,C,A,45,28,0,0.00870048,-20.6046
T,0,C,A,45,29,0,0.00476008,-23.2239
T,0,C,A,45,30,0,0.00738701,-21.3153
T,0,C,A,45,31,1,0.0122022,-19.1356
T,0,C,A,45,32,4,0.0213938,-16.6971
T,0,C,A,45,33,3,0.0270864,-15.6725
T,0,C,A,45,34,5,0.0393437,-14.0512
T,0,C,A,45,35,6,0.0533531,-12.7284
T,0,C,A,45,36,3,0.0546692,-12.6226
T,0,C,A,45,37,4,0.0647383,-11.8884
T,0,C,A,45,38,8,0.0708643,-11.4957
T,0,C,A,45,39,7,0.0883781,-10.5366
T,0,C,A,45,40,4,0.0791864,-11.0135
T,0,C,A,45,41,10,0.0831216,-10.8029
T,0,C,A,45,42,3,0.0704309,-11.5224
T,0,C,A,45,43,5,0.0590457,-12.2881
T,0,C,A,45,44,4,0.0489767,-13.1001
T,0,C,A,45,45,6,0.0349646,-14.5637
T,0,C,A,45,46,1,0.0213965,-16.6966
T,0,C,A,45,47,2,0.0170174,-17.6911
T,0,C,A,45,48,0,0.00870048,-20.6046
T,0,C,A,45,49,0,0.0113274,-19.4587
T,0,C,A,45,50,0,0.000819672,-30.8636
T,0,C,A,45,51,0,0.000819672,-30.8636
T,0,C,A,45,52,0,0.00213314,-26.7098
T,0,C,A,45,53,1,0.00432138,-23.6438
T,0,C,A,45,54,0,0.000819672,-30.8636
T,0,C,A,45,55,0,0.000819672,-30.8636
T,0,C,A,45,56,0,0.000819672,-30.8636
T,0,C,A,45,57,0,0.000819672,-30.8636
T,0,C,A,45,58,0,0.000819672,-30.8636
T,0,C,A,45,59,0,0.000819672,-30.8636
T,0,C,A,45,60,0,0.000819672,-30.8636
T,0,C,G,45,0,0,0.000819672,-30.8636
T,0,C,G,45,1,0,0.000819672,-30.8636
T,0,C,G,45,2,0,0.000819672,-30.8636
T,0,C,G,45,3,0,0.000819672,-30.8636
T,0,C,G,45,4,0,0.000819672,-30.8636
T,0,C,G,45,5,0,0.000819672,-30.8636
T,0,C,G,45,6,1,0.00271475,-25.6627
T,0,C,G,45,7,0,0.000819672,-30.8636
T,0,C,G,45,8,0,0.000819672,-30.8636
T,0,C,G,45,9,0,0.000819672,-30.8636
T,0,C,G,45,10,0,0.000819672,-30.8636
T,0,C,G,45,11,0,0.000819672,-30.8636
T,0,C,G,45,12,1,0.00385225,-24.1429
T,0,C,G,45,13,0,0.00195717,-27.0837
T,0,C,G,45,14,0,0.000819672,-30.8636
T,0,C,G,45,15,0,0.000819672,-30.8636
T,0,C,G,45,16,2,0.00460983,-23.3632
T,0,C,G,45,17,1,0.00498975,-23.0192
T,0,C,G,45,18,1,0.00385225,-24.1429
T,0,C,G,45,19,2,0.00802233,-20.9570
T,0,C,G,45,20,0,0.00195717,-27.0837
T,0,C,G,45,21,2,0.00460983,-23.3632
T,0,C,G,45,22,0,0.000819672,-30.8636
T,0,C,G,45,23,4,0.0118125,-19.2766
T,0,C,G,45,24,5,0.0125701,-19.0066
T,0,C,G,45,25,2,0.00802233,-20.9570
T,0,C,G,45,26,1,0.00953976,-20.2046
T,0,C,G,45,27,4,0.0118125,-19.2766
T,0,C,G,45,28,3,0.00991741,-20.0360
T,0,C,G,45,29,1,0.00498975,-23.0192
T,0,C,G,45,30,2,0.00802233,-20.9570
T,0,C,G,45,31,4,0.01295,-18.8773
T,0,C,G,45,32,8,0.0216678,-16.6419
T,0,C,G,45,33,7,0.0265977,-15.7516
T,0,C,G,45,34,9,0.0372129,-14.2931
T,0,C,G,45,35,12,0.0508606,-12.9362
T,0,C,G,45,36,15,0.0565459,-12.4760
T,0,C,G,45,37,22,0.0698114,-11.5607
T,0,C,G,45,38,21,0.0713288,-11.4673
T,0,C,G,45,39,19,0.0857387,-10.6682
T,0,C,G,45,40,24,0.0838391,-10.7655
T,0,C,G,45,41,22,0.0811864,-10.9052
T,0,C,G,45,42,14,0.0694383,-11.5840
T,0,C,G,45,43,16,0.0595784,-12.2491
T,0,C,G,45,44,12,0.0485856,-13.1349
T,0,C,G,45,45,4,0.028875,-15.3948
T,0,C,G,45,46,5,0.0216701,-16.6414
T,0,C,G,45,47,2,0.0148473,-18.2835
T,0,C,G,45,48,2,0.00915983,-20.3811
T,0,C,G,45,49,3,0.0121924,-19.1391
T,0,C,G,45,50,0,0.000819672,-30.8636
T,0,C,G,45,51,0,0.000819672,-30.8636
T,0,C,G,45,52,1,0.00271475,-25.6627
T,0,C,G,45,53,0,0.00309467,-25.0939
T,0,C,G,45,54,0,0.000819672,-30.8636
T,0,C,G,45,55,0,0.000819672,-30.8636
T,0,C,G,45,56,0,0.000819672,-30.8636
T,0,C,G,45,57,0,0.000819672,-30.8636
T,0,C,G,45,58,0,0.000819672,-30.8636
T,0,C,G,45,59,0,0.000819672,-30.8636
T,0,C,G,45,60,0,0.000819672,-30.8636
T,0,G,A,45,0,0,0.000819672,-30.8636
T,0,G,A,45,1,0,0.000819672,-30.8636
T,0,G,A,45,2,0,0.000819672,-30.8636
T,0,G,A,45,3,0,0.000819672,-30.8636
T,0,G,A,45,4,0,0.000819672,-30.8636
T,0,G,A,45,5,0,0.000819672,-30.8636
T,0,G,A,45,6,0,0.00221267,-26.5508
T,0,G,A,45,7,0,0.000819672,-30.8636
T,0,G,A,45,8,0,0.000819672,-30.8636
T,0,G,A,45,9,0,0.000819672,-30.8636
T,0,G,A,45,10,0,0.000819672,-30.8636
T,0,G,A,45,11,0,0.000819672,-30.8636
T,0,G,A,45,12,0,0.00360566,-24.4302
T,0,G,A,45,13,0,0.00221267,-26.5508
T,0,G,A,45,14,0,0.000819672,-30.8636
T,0,G,A,45,15,0,0.000819672,-30.8636
T,0,G,A,45,16,0,0.00360566,-24.4302
T,0,G,A,45,17,0,0.00499866,-23.0115
T,0,G,A,45,18,0,0.00360566,-24.4302
T,0,G,A,45,19,0,0.00778464,-21.0876
T,0,G,A,45,20,0,0.00221267,-26.5508
T,0,G,A,45,21,0,0.00360566,-24.4302
T,0,G,A,45,22,0,0.000819672,-30.8636
T,0,G,A,45,23,0,0.0105706,-19.7590
T,0,G,A,45,24,0,0.0105706,-19.7590
T,0,G,A,45,25,0,0.00778464,-21.0876
T,0,G,A,45,26,0,0.0105706,-19.7590
T,0,G,A,45,27,0,0.0105706,-19.7590
T,0,G,A,45,28,0,0.00917764,-20.3727
T,0,G,A,45,29,0,0.00499866,-23.0115
T,0,G,A,45,30,0,0.00778464,-21.0876
T,0,G,A,45,31,0,0.0119636,-19.2214
T,0,G,A,45,32,0,0.0189286,-17.2288
T,0,G,A,45,33,0,0.0258936,-15.8681
T,0,G,A,45,34,2,0.038893,-14.1013
T,0,G,A,45,35,3,0.0537507,-12.6962
T,0,G,A,45,36,3,0.0579297,-12.3710
T,0,G,A,45,37,3,0.0676806,-11.6954
T,0,G,A,45,38,0,0.0676834,-11.6952
T,0,G,A,45,39,2,0.0890408,-10.5041
T,0,G,A,45,40,4,0.0839313,-10.7608
T,0,G,A,45,41,0,0.0788274,-11.0332
T,0,G,A,45,42,2,0.0737179,-11.3243
T,0,G,A,45,43,2,0.0597879,-12.2339
T,0,G,A,45,44,1,0.0491092,-13.0884
T,0,G,A,45,45,1,0.0323933,-14.8954
T,0,G,A,45,46,0,0.0217146,-16.6325
T,0,G,A,45,47,0,0.0161426,-17.9203
T,0,G,A,45,48,1,0.0101054,-19.9545
T,0,G,A,45,49,0,0.0119636,-19.2214
T,0,G,A,45,50,0,0.000819672,-30.8636
T,0,G,A,45,51,0,0.000819672,-30.8636
T,0,G,A,45,52,0,0.00221267,-26.5508
T,0,G,A,45,53,0,0.00360566,-24.4302
T,0,G,A,45,54,0,0.000819672,-30.8636
T,0,G,A,45,55,0,0.000819672,-30.8636
T,0,G,A,45,56,0,0.000819672,-30.8636
T,0,G,A,45,57,0,0.000819672,-30.8636
T,0,G,A,45,58,0,0.000819672,-30.8636
T,0,G,A,45,59,0,0.000819672,-30.8636
T,0,G,A,45,60,0,0.000819672,-30.8636
T,0,G,G,45,0,0,0.000819672,-30.8636
T,0,G,G,45,1,0,0.000819672,-30.8636
T,0,G,G,45,2,0,0.000819672,-30.8636
T,0,G,G,45,3,0,0.000819672,-30.8636
T,0,G,G,45,4,0,0.000819672,-30.8636
T,0,G,G,45,5,0,0.000819672,-30.8636
T,0,G,G,45,6,0,0.00210822,-26.7608
T,0,G,G,45,7,0,0.000819672,-30.8636
T,0,G,G,45,8,0,0.000819672,-30.8636
T,0,G,G,45,9,0,0.000819672,-30.8636
T,0,G,G,45,10,0,0.000819672,-30.8636
T,0,G,G,45,11,0,0.000819672,-30.8636
T,0,G,G,45,12,1,0.00425495,-23.7111
T,0,G,G,45,13,1,0.0029664,-25.2777
T,0,G,G,45,14,0,0.000819672,-30.8636
T,0,G,G,45,15,0,0.000819672,-30.8636
T,0,G,G,45,16,0,0.00339677,-24.6893
T,0,G,G,45,17,0,0.00468533,-23.2926
T,0,G,G,45,18,0,0.00339677,-24.6893
T,0,G,G,45,19,0,0.00726243,-21.3892
T,0,G,G,45,20,1,0.0029664,-25.2777
T,0,G,G,45,21,0,0.00339677,-24.6893
T,0,G,G,45,22,0,0.000819672,-30.8636
T,0,G,G,45,23,2,0.0115559,-19.3720
T,0,G,G,45,24,0,0.00983953,-20.0703
T,0,G,G,45,25,1,0.0081206,-20.9041
T,0,G,G,45,26,1,0.0106977,-19.7071
T,0,G,G,45,27,1,0.0106977,-19.7071
T,0,G,G,45,28,0,0.00855098,-20.6798
T,0,G,G,45,29,0,0.00468533,-23.2926
T,0,G,G,45,30,0,0.00726243,-21.3892
T,0,G,G,45,31,2,0.0128444,-18.9129
T,0,G,G,45,32,1,0.018429,-17.3450
T,0,G,G,45,33,4,0.0274463,-15.6152
T,0,G,G,45,34,5,0.0386129,-14.1327
T,0,G,G,45,35,8,0.0540729,-12.6702
T,0,G,G,45,36,4,0.0545059,-12.6356
T,0,G,G,45,37,6,0.0652421,-11.8547
T,0,G,G,45,38,3,0.0652447,-11.8545
T,0,G,G,45,39,11,0.0901498,-10.4504
T,0,G,G,45,40,6,0.0794162,-11.0009
T,0,G,G,45,41,10,0.0815603,-10.8852
T,0,G,G,45,42,11,0.0759757,-11.1933
T,0,G,G,45,43,12,0.0639484,-11.9417
T,0,G,G,45,44,3,0.0472049,-13.2601
T,0,G,G,45,45,4,0.0326005,-14.8678
T,0,G,G,45,46,3,0.0227225,-16.4354
T,0,G,G,45,47,2,0.0167101,-17.7702
T,0,G,G,45,48,1,0.00940916,-20.2645
T,0,G,G,45,49,3,0.0137026,-18.6320
T,0,G,G,45,50,0,0.000819672,-30.8636
T,0,G,G,45,51,0,0.000819672,-30.8636
T,0,G,G,45,52,0,0.00210822,-26.7608
T,0,G,G,45,53,0,0.00339677,-24.6893
T,0,G,G,45,54,0,0.000819672,-30.8636
T,0,G,G,45,55,0,0.000819672,-30.8636
T,0,G,G,45,56,0,0.000819672,-30.8636
T,0,G,G,45,57,0,0.000819672,-30.8636
T,0,G,G,45,58,0,0.000819672,-30.8636
T,0,G,G,45,59,0,0.000819672,-30.8636
T,0,G,G,45,60,0,0.000819672,-30.8636
T,0,*,*,46,0,0,0.000819672,-30.8636
T,0,*,*,46,1,0,0.000819672,-30.8636
T,0,*,*,46,2,1,0.00228572,-26.4098
T,0,*,*,46,3,0,0.000819672,-30.8636
T,0,*,*,46,4,0,0.000819672,-30.8636
T,0,*,*,46,5,0,0.000819672,-30.8636
T,0,*,*,46,6,1,0.00228572,-26.4098
T,0,*,*,46,7,2,0.00375177,-24.2576
T,0,*,*,46,8,0,0.000819672,-30.8636
T,0,*,*,46,9,0,0.000819672,-30.8636
T,0,*,*,46,10,0,0.000819672,-30.8636
T,0,*,*,46,11,0,0.000819672,-30.8636
T,0,*,*,46,12,2,0.00375177,-24.2576
T,0,*,*,46,13,0,0.000819672,-30.8636
T,0,*,*,46,14,2,0.00375177,-24.2576
T,0,*,*,46,15,2,0.00375177,-24.2576
T,0,*,*,46,16,1,0.00228572,-26.4098
T,0,*,*,46,17,1,0.00228572,-26.4098
T,0,*,*,46,18,1,0.00228572,-26.4098
T,0,*,*,46,19,0,0.000819672,-30.8636
T,0,*,*,46,20,3,0.00521782,-22.8251
T,0,*,*,46,21,7,0.011082,-19.5538
T,0,*,*,46,22,7,0.011082,-19.5538
T,0,*,*,46,23,3,0.00521782,-22.8251
T,0,*,*,46,24,3,0.00521782,-22.8251
T,0,*,*,46,25,0,0.000819672,-30.8636
T,0,*,*,46,26,2,0.00375177,-24.2576
T,0,*,*,46,27,1,0.00228572,-26.4098
T,0,*,*,46,28,6,0.00961597,-20.1701
T,0,*,*,46,29,4,0.00668387,-21.7497
T,0,*,*,46,30,9,0.0140141,-18.5343
T,0,*,*,46,31,12,0.0184123,-17.3489
T,0,*,*,46,32,11,0.0169462,-17.7093
T,0,*,*,46,33,18,0.0272086,-15.6529
T,0,*,*,46,34,19,0.0286746,-15.4250
T,0,*,*,46,35,21,0.0316067,-15.0022
T,0,*,*,46,36,42,0.0623937,-12.0486
T,0,*,*,46,37,33,0.0491993,-13.0804
T,0,*,*,46,38,39,0.0579956,-12.3660
T,0,*,*,46,39,57,0.0843845,-10.7374
T,0,*,*,46,40,64,0.0946468,-10.2389
T,0,*,*,46,41,45,0.0667919,-11.7528
T,0,*,*,46,42,51,0.0755882,-11.2155
T,0,*,*,46,43,46,0.0682579,-11.6585
T,0,*,*,46,44,32,0.0477333,-13.2118
T,0,*,*,46,45,27,0.040403,-13.9359
T,0,*,*,46,46,25,0.0374709,-14.2631
T,0,*,*,46,47,21,0.0316067,-15.0022
T,0,*,*,46,48,10,0.0154802,-18.1022
T,0,*,*,46,49,9,0.0140141,-18.5343
T,0,*,*,46,50,2,0.00375177,-24.2576
T,0,*,*,46,51,4,0.00668387,-21.7497
T,0,*,*,46,52,2,0.00375177,-24.2576
T,0,*,*,46,53,0,0.000819672,-30.8636
T,0,*,*,46,54,0,0.000819672,-30.8636
T,0,*,*,46,55,0,0.000819672,-30.8636
T,0,*,*,46,56,0,0.000819672,-30.8636
T,0,*,*,46,57,0,0.000819672,-30.8636
T,0,*,*,46,58,0,0.000819672,-30.8636
T,0,*,*,46,59,0,0.000819672,-30.8636
T,0,*,*,46,60,0,0.000819672,-30.8636
T,0,A,A,46,0,0,0.000819672,-30.8636
T,0,A,A,46,1,0,0.000819672,-30.8636
T,0,A,A,46,2,0,0.00223751,-26.5023
T,0,A,A,46,3,0,0.000819672,-30.8636
T,0,A,A,46,4,0,0.000819672,-30.8636
T,0,A,A,46,5,0,0.000819672,-30.8636
T,0,A,A,46,6,0,0.00223751,-26.5023
T,0,A,A,46,7,0,0.00365536,-24.3707
T,0,A,A,46,8,0,0.000819672,-30.8636
T,0,A,A,46,9,0,0.000819672,-30.8636
T,0,A,A,46,10,0,0.000819672,-30.8636
T,0,A,A,46,11,0,0.000819672,-30.8636
T,0,A,A,46,12,0,0.00365536,-24.3707
T,0,A,A,46,13,0,0.000819672,-30.8636
T,0,A,A,46,14,0,0.00365536,-24.3707
T,0,A,A,46,15,0,0.00365536,-24.3707
T,0,A,A,46,16,0,0.00223751,-26.5023
T,0,A,A,46,17,0,0.00223751,-26.5023
T,0,A,A,46,18,0,0.00223751,-26.5023
T,0,A,A,46,19,0,0.000819672,-30.8636
T,0,A,A,46,20,0,0.0050732,-22.9472
T,0,A,A,46,21,0,0.0107446,-19.6881
T,0,A,A,46,22,0,0.0107446,-19.6881
T,0,A,A,46,23,0,0.0050732,-22.9472
T,0,A,A,46,24,0,0.0050732,-22.9472
T,0,A,A,46,25,0,0.000819672,-30.8636
T,0,A,A,46,26,0,0.00365536,-24.3707
T,0,A,A,46,27,0,0.00223751,-26.5023
T,0,A,A,46,28,2,0.0111643,-19.5217
T,0,A,A,46,29,0,0.00649104,-21.8769
T,0,A,A,46,30,1,0.014499,-18.3866
T,0,A,A,46,31,0,0.0178338,-17.4876
T,0,A,A,46,32,1,0.0173347,-17.6108
T,0,A,A,46,33,0,0.0263408,-15.7937
T,0,A,A,46,34,0,0.0277587,-15.5660
T,0,A,A,46,35,1,0.0315131,-15.0151
T,0,A,A,46,36,1,0.0612878,-12.1263
T,0,A,A,46,37,3,0.0503648,-12.9787
T,0,A,A,46,38,7,0.0625469,-12.0379
T,0,A,A,46,39,2,0.0834742,-10.7845
T,0,A,A,46,40,1,0.0924804,-10.3395
T,0,A,A,46,41,2,0.0664601,-11.7744
T,0,A,A,46,42,2,0.0749672,-11.2513
T,0,A,A,46,43,2,0.067878,-11.6827
T,0,A,A,46,44,3,0.0489469,-13.1027
T,0,A,A,46,45,1,0.0400202,-13.9772
T,0,A,A,46,46,0,0.0362657,-14.4050
T,0,A,A,46,47,2,0.0324319,-14.8903
T,0,A,A,46,48,2,0.0168356,-17.7377
T,0,A,A,46,49,0,0.0135803,-18.6709
T,0,A,A,46,50,0,0.00365536,-24.3707
T,0,A,A,46,51,1,0.00740981,-21.3019
T,0,A,A,46,52,0,0.00365536,-24.3707
T,0,A,A,46,53,0,0.000819672,-30.8636
T,0,A,A,46,54,0,0.000819672,-30.8636
T,0,A,A,46,55,0,0.000819672,-30.8636
T,0,A,A,46,56,0,0.000819672,-30.8636
T,0,A,A,46,57,0,0.000819672,-30.8636
T,0,A,A,46,58,0,0.000819672,-30.8636
T,0,A,A,46,59,0,0.000819672,-30.8636
T,0,A,A,46,60,0,0.000819672,-30.8636
